Fuel Type Code,Station Name,Street Address,City,State,ZIP,EV Level1 EVSE Num,EV Level2 EVSE Num,EV DC Fast Count,Latitude,Longitude,EV Connector Types,Facility Type,EV Pricing
ELEC,BLACKRIVER BLACKRIVER #3,620 Naches Ave SW,Renton,WA,98057,,1,,47.474427,-122.233381,J1772,,
ELEC,CHARGEPOINT CENTRAL MARKET,20148 10th Ave. NE,Poulsbo,WA,98370,,2,,47.746624,-122.636916,J1772,,
ELEC,MTE EDMONDS SCHOOL,21975 52nd Ave W,Mountlake Terrace,WA,98043,,2,,47.798901,-122.3025,J1772,,
ELEC,Visitor Center - Tesla Supercharger,416 Wishkah Street,Aberdeen,WA,98520,,,8,46.9767,-123.8135,TESLA,,$0.28 per kWh; $0.26 per minute above 60 kW and $0.13 per minute at or below 60 kW
ELEC,Angel of the Winds Casino - Tesla Supercharger,3438 Stoluckquamish Lane,Arlington,WA,98223,,,16,48.2124,-122.1835,TESLA,OTHER_ENTERTAINMENT,$0.28 per kWh; $0.26 per minute above 60 kW and $0.13 per minute at or below 60 kW
ELEC,Fairfield Inn & Suites Burlington - Tesla Supercharger,9384 Old Highway 99 North,Burlington,WA,98233,,,8,48.5097,-122.3387,TESLA,,$0.28 per kWh; $0.26 per minute above 60 kW and $0.13 per minute at or below 60 kW
ELEC,Centralia Outlets - Tesla Supercharger,1200 Lum Rd,Centralia,WA,98531,,,20,46.7299,-122.9774,TESLA,,$0.28 per kWh; $0.26 per minute above 60 kW and $0.13 per minute at or below 60 kW
ELEC,Holiday Inn Express Ellensburg - Tesla Supercharger,1620 Canyon Rd,Ellensburg,WA,98926,,,5,46.9769,-120.5416,TESLA,,$0.28 per kWh; $0.26 per minute above 60 kW and $0.13 per minute at or below 60 kW
ELEC,Fred Meyer - Tesla Supercharger,2811 West 10th Ave.,Kennewick,WA,99336,,,8,46.198,-119.1627,TESLA,,$0.28 per kWh; $0.26 per minute above 60 kW and $0.13 per minute at or below 60 kW
ELEC,Fred Meyer - Tesla Supercharger,2902 164th Street SW,Lynnwood,WA,98087,,,10,47.8467,-122.2714,TESLA,,$0.28 per kWh; $0.26 per minute above 60 kW and $0.13 per minute at or below 60 kW
ELEC,Best Western Plus Bronco Inn - Tesla Supercharger,105 W Galbreath Way,Ritzville,WA,99169,,,4,47.1163,-118.3683,TESLA,,$0.28 per kWh; $0.26 per minute above 60 kW and $0.13 per minute at or below 60 kW
ELEC,Holiday Inn Express & Suites - Tesla Supercharger,1441 E Washington Street,Sequim,WA,98382,,,8,48.0711,-123.0746,TESLA,,$0.28 per kWh; $0.26 per minute above 60 kW and $0.13 per minute at or below 60 kW
ELEC,Fred Meyer Salmon Creek - Tesla Supercharger,800 NE Tenney Road,Vancouver,WA,98685,,,12,45.7216,-122.6638,TESLA,,$0.28 per kWh; $0.26 per minute above 60 kW and $0.13 per minute at or below 60 kW
ELEC,Dan's Food Market - Tesla Supercharger,1329 US-2,Leavenworth,WA,98826,,,16,47.5985,-120.6561,TESLA,GROCERY,$0.28 per kWh; $0.26 per minute above 60 kW and $0.13 per minute at or below 60 kW
ELEC,Olympic National Park - Sol Duc Hot Springs Resort,12076 Sol Duc Hot Springs Rd,Port Angeles,WA,98363,,2,,47.96937,-123.86338,J1772,NATL_PARK,
ELEC,DC CORRIDOR NORTHGATE DC1,9800 4th Ave NE,Seattle,WA,98115,,,1,47.700774,-122.323775,CHADEMO J1772COMBO,,
ELEC,Yakima,51 Firing Center Rd,Yakima,WA,98901,,1,1,46.677586,-120.47913,CHADEMO J1772 J1772COMBO,,
ELEC,Pasco,2411 W Court St,pasco,WA,99301,,1,1,46.242178,-119.124215,CHADEMO J1772 J1772COMBO,,
ELEC,Wandermere,438 E Hasting Rd.,Spokane,WA,99218,,2,1,47.768906,-117.401929,CHADEMO J1772 J1772COMBO,,
ELEC,FACEBOOK SEA FACEBOOK SEA 6,1101 Dexter Ave N,Seattle,WA,98109,,2,,47.628509,-122.342643,J1772,,
ELEC,1101 WESTLAKE FB WESTLAKE 2,1101 Westlake Ave N,Seattle,WA,98109,,2,,47.6289,-122.341536,J1772,,
ELEC,TAO FAWU FARM STATION 1,3825 Cabrant Rd,Everson,WA,98247,,1,,48.893943,-122.280461,J1772,,
ELEC,STEVENS PASS SPMR DUAL #2,Stevens Pass Mountain Resort,Skykomish,WA,98288,,2,,47.746319,-121.089984,J1772,,
ELEC,STEVENS PASS SPMR DUAL #1,Stevens Pass Mountain Resort  Skykomish Washi,Skykomish,WA,98288,,2,,47.746482,-121.090001,J1772,,
ELEC,Seabrook Street Parking,169 Blackberry St,Copalis Crossing,WA,98356,,1,,47.195359,-124.196082,J1772,STREET_PARKING,Free
ELEC,Gull Wing Inn,4852 Pacific Ave,Moclips,WA,98562,,1,,47.24044,-124.216904,J1772,HOTEL,Free
ELEC,Washington State Department of Ecology - Public Parking Lot,4601 N Monroe St,Spokane,WA,99205,,12,,47.700624,-117.425573,J1772,PARKING_LOT,Free
ELEC,AMLI MARK 24 MARK 24 1,2428 NW Market St,Seattle,WA,98107,,2,,47.668955,-122.388808,J1772,,
ELEC,Ilani Casino Resort,3710 NW 319th St,Ridgefield,WA,98642,,5,,45.852337,-122.708397,J1772,HOTEL,Free
ELEC,DC CORRIDOR SEATTLE MINI,11536 Lake City Way NE,Seattle,WA,98125,,,1,47.713224,-122.298415,CHADEMO J1772COMBO,,
ELEC,DC CORRIDOR PAC SCI L2,200 2nd Ave N,Seattle,WA,98109,,2,,47.619056,-122.352371,J1772,,
ELEC,UWMC SURGERY STATION 2,1959 NE Pacific St,Seattle,WA,98195,,2,,47.649948,-122.30746,J1772,,
ELEC,BMGF EV STATION 02,500 5th Ave N,Seattle,WA,98109,,2,,47.624211,-122.346218,J1772,,
ELEC,Pacific Raceways,31001 144th Ave SE,Kent,WA,98042,,2,,47.320954,-122.13822,TESLA,OTHER_ENTERTAINMENT,Free
ELEC,Fred Meyer - Tesla Supercharger,6100 East Lake Sammamish Parkway SE,Issaquah,WA,98029,,,8,47.5481,-122.04,TESLA,GROCERY,$0.28 per kWh; $0.26 per minute above 60 kW and $0.13 per minute at or below 60 kW
ELEC,Bedrooms & More,324 NE 45th St,Seattle,WA,98105,,1,,47.661582,-122.32426,J1772,SHOPPING_CENTER,Free
ELEC,ISD411 ADMIN CENTER 1,5150 220th Ave SE,Issaquah,WA,98029,,2,,47.55493,-122.047455,J1772,,
ELEC,Guy Waring Guest House,100 Riverside Ave,Winthrop,WA,98862,,1,,48.479357,-120.186033,J1772,HOTEL,Free
ELEC,Grand Mound Liquor Store,19947 Old Highway 99 SW,Rochester,WA,98579,,2,,46.798453,-123.0123,J1772,SHOPPING_CENTER,Free
ELEC,KING COUNTY DOT FACTORIA TRANSF,13800 SE 32nd St,Bellevue,WA,98005,,2,,47.582336,-122.158644,J1772,,
ELEC,ALJOYA 1 EV CHARGER,2430 76th Ave SE,Mercer Island,WA,98040,,2,,47.588122,-122.237206,J1772,,
ELEC,Colville City Hall,158 E 1st Ave,Colville,WA,99114,,2,,48.543915,-117.904797,J1772,,
ELEC,Somerset Gardens Apartments,14700 NE 29th Pl,Bellevue,WA,98007,,1,,47.636824,-122.144188,J1772,,Level 2: $0.49 per kWh
ELEC,INSIGNIA 953 215 216,583 Battery St,Seattle,WA,98121,,2,,47.616992,-122.343984,J1772,,
ELEC,Harvest Chevrolet,1600 E Yakima Ave,Yakima,WA,98901,,2,1,46.604239,-120.481583,J1772 J1772COMBO,CAR_DEALER,Free
ELEC,Cascade Chevrolet,148 Easy St,Wenatchee,WA,98801,,1,1,47.467463,-120.336918,J1772 J1772COMBO,CAR_DEALER,Free
ELEC,Angel of the Winds Casino - Tesla Destination,3438 Stoluckquamish Ln,Arlington,WA,98223,,3,,48.214506,-122.185718,TESLA,OTHER_ENTERTAINMENT,Free
ELEC,Alexander's Lodge & Restaurant - Tesla Destination,37515 SR 706 E,Ashford,WA,98304,,2,,46.751481,-121.93684,TESLA,HOTEL,Free
ELEC,Courtyard by Marriott Seattle Bellevue/Downtown - Tesla Destination,11010 NE 8th St,Bellevue,WA,98004,,2,,47.617665,-122.193105,TESLA,HOTEL,Free
ELEC,Marriott Bellevue - Tesla Destination,200 110th Ave,Bellevue,WA,98004,,3,,47.61273,-122.192893,J1772 TESLA,HOTEL,Free
ELEC,Marriott AC Bellevue - Tesla Destination,208 106th Pl NE,Bellevue,WA,98004,,4,,47.612127,-122.198017,J1772 TESLA,HOTEL,Free
ELEC,Hilton Bellevue - Tesla Destination,300 112th Ave SE,Bellevue,WA,98004,,3,,47.607119,-122.190562,J1772 TESLA,HOTEL,Free
ELEC,Hotel Bellwether - Tesla Destination,1 Bellwether Way,Bellingham,WA,98225,,3,,48.754134,-122.497055,J1772 TESLA,HOTEL,Free
ELEC,Best Western Plus Heritage Inn - Tesla Destination,151 McLeod Rd,Bellingham,WA,98226,,1,,48.783141,-122.484001,TESLA,HOTEL,Free
ELEC,Oxford Suites Bellingham - Tesla Destination,4051  Meridian St,Bellingham,WA,98226,,2,,48.788433,-122.487733,J1772 TESLA,HOTEL,Free
ELEC,Hamilton Cellars - Tesla Destination,55410 N Sunset Rd,Benton City,WA,99320,,3,,46.293791,-119.451533,J1772 TESLA,BREWERY_DISTILLERY_WINERY,Free
ELEC,Semiahmoo Resort & Spa - Tesla Destination,9565 Semiahmoo Pkwy,Blaine,WA,98230,,1,,48.990492,-122.774463,TESLA,HOTEL,Free
ELEC,Carson Ridge Luxury Cabins - Tesla Destination,1261 Wind River Rd,Carson,WA,98610,,2,,45.729351,-121.821302,J1772 TESLA,HOTEL,Free
ELEC,Hotel Cathlamet - Tesla Destination,69 Main St,Cathlamet,WA,98612,,1,,46.20249,-123.3842,TESLA,HOTEL,Free
ELEC,Fielding Hills Winery - Tesla Destination,565 S Lakeshore Dr,Chelan,WA,98816,,1,,47.842235,-120.098116,TESLA,BREWERY_DISTILLERY_WINERY,Free
ELEC,Suncadia Resort - Tesla Destination,3600 Suncadia Trl,Cle Elum,WA,98922,,3,,47.208469,-121.019582,TESLA,HOTEL,Free
ELEC,The Four Points by Sheraton Seattle Airport South - Tesla Destination,22406 Pacific Highway S,Des Moines,WA,98198,,6,,47.400631,-122.296989,J1772 TESLA,HOTEL,Free
ELEC,Best Western Plus Evergreen Inn & Suites - Tesla Destination,32124 25th Ave S,Federal Way,WA,98003,,2,,47.313655,-122.300511,TESLA,HOTEL,Free
ELEC,Quillayute River Resort - Tesla Destination,473 Mora Rd,Forks,WA,98331,,2,,47.915109,-124.544883,TESLA,HOTEL,Free
ELEC,Island Athletic Club - Tesla Destination,5511 S Freeland Ave,Freeland,WA,98249,,2,,48.010776,-122.533294,TESLA,REC_SPORTS_FACILITY,Free
ELEC,Ocean5 - Tesla Destination,5268 Point Fosdick Dr NW,Gig Harbor,WA,98335,,3,,47.306053,-122.581125,J1772 TESLA,OTHER_ENTERTAINMENT,Free
ELEC,Best Western Wesley Inn - Tesla Destination,6575 Kimball Dr,Gig Harbor,WA,98335,,1,,47.318297,-122.585569,TESLA,HOTEL,Free
ELEC,Holiday Inn Seattle-Issaquah - Tesla Destination,1801 12th Ave NW,Issaquah,WA,98027,,3,,47.55146,-122.057884,J1772 TESLA,HOTEL,Free
ELEC,Badger Mountain Vineyard & Powers Winery - Tesla Destination,1106 N Jurupa St,Kennewick,WA,99338,,3,,46.212821,-119.287621,J1772 TESLA,BREWERY_DISTILLERY_WINERY,Free
ELEC,Hampton Inn Kennewick at Southridge - Tesla Destination,3715 Plaza Wy,Kennewick,WA,99338,,3,,46.177254,-119.189388,J1772 TESLA,HOTEL,Free
ELEC,Saratoga Inn - Tesla Destination,201 Cascade Ave,Langley,WA,98260,,2,,48.039217,-122.406285,J1772 TESLA,INN,Free
ELEC,The Inn at Langley - Tesla Destination,400 1st St.,Langley,WA,98260,,2,,48.041286,-122.41057,J1772 TESLA,INN,Free
ELEC,Mountain Springs Lodge - Tesla Destination,19115 Chiwawa Loop Rd,Leavenworth,WA,98826,,1,,47.767847,-120.647931,TESLA,HOTEL,Free
ELEC,Sleeping Lady Mountain Resort - Tesla Destination,7375 Icicle Rd,Leavenworth,WA,98826,,4,,47.552479,-120.683708,J1772 TESLA,HOTEL,Free
ELEC,Alta Cellars - Tesla Destination,135 Wapato Wy,Manson,WA,98831,,2,,47.886161,-120.162695,TESLA,BREWERY_DISTILLERY_WINERY,Free
ELEC,Hard Row to Hoe Vineyards - Tesla Destination,300 Ivan Morse Rd,Manson,WA,98831,,1,,47.895355,-120.131355,TESLA,BREWERY_DISTILLERY_WINERY,Free
ELEC,Moonstone Beach Motel - Tesla Destination,4849 Pacific Ave,Moclips,WA,98562,,3,,47.24085,-124.217009,TESLA,HOTEL,Free
ELEC,Fairfield Inn & Suites by Marriott Moses Lake - Tesla Destination,2380 S Maiers Rd,Moses Lake,WA,98837,,1,,47.103231,-119.251047,TESLA,HOTEL,Free
ELEC,Adytum Sanctuary - Tesla Destination,186 Skyview Dr,Mossyrock,WA,98564,,3,,46.544781,-122.510619,J1772 TESLA,HOTEL,Free
ELEC,Hobuck Beach  Resort - Tesla Destination,2726 Makah Passage,Neah Bay,WA,98357,,2,,48.34003708,-124.6635398,TESLA,HOTEL,Free
ELEC,Hobuck Beach Resort  RV Camping - Tesla Destination,3346 Makah Passage,Neah Bay,WA,98357,,2,,48.33322634,-124.6597789,TESLA,HOTEL,Free
ELEC,Swantown Inn & Spa - Tesla Destination,1431 11th Ave SE,Olympia,WA,98501,,2,,47.039005,-122.882307,J1772 TESLA,INN,Free
ELEC,Hotel RL by Red Lion - Tesla Destination,2300 Evergreen Park Dr SW,Olympia,WA,98502,,3,,47.027314,-122.913355,J1772 TESLA,HOTEL,Free
ELEC,Veranda Beach Resort - Tesla Destination,299 Eastlake Rd,Oroville,WA,98844,,4,,48.98807,-119.42111,J1772 TESLA,HOTEL,Free
ELEC,Red Lion Hotel Pasco - Tesla Destination,2525 North 20th Ave,Pasco,WA,99301,,3,,46.250777,-119.116704,J1772 TESLA,HOTEL,Free
ELEC,Camaraderie Cellars - Tesla Destination,334 Benson Rd,Port Angeles,WA,98363,,2,,48.100859,-123.477344,J1772 TESLA,BREWERY_DISTILLERY_WINERY,Free
ELEC,Colette's Bed and Breakfast - Tesla Destination,339 Finn Hall Rd,Port Angeles,WA,98362,,1,,48.115112,-123.26831,TESLA,B_AND_B,Free
ELEC,"George Washington Inn, a Select Registry Property - Tesla Destination",939 Finn Hall Rd,Port Angeles,WA,98362,,2,,48.114711,-123.255463,J1772 TESLA,INN,Free
ELEC,Holiday Inn Express Pullman - Tesla Destination,1190 SE Bishop Blvd,Pullman,WA,99163,,3,,46.716046,-117.165781,J1772 TESLA,HOTEL,Free
ELEC,Hampton Inn and Suites Puyallup - Tesla Destination,1515 S Meridian,Puyallup,WA,98371,,2,,47.177152,-122.293198,TESLA,HOTEL,Free
ELEC,Cave B Estate Winery & Resort - Tesla Destination,344 Silica Rd NW,Quincy,WA,98848,,3,,47.097647,-119.984624,J1772 TESLA,BREWERY_DISTILLERY_WINERY,Free
ELEC,Seattle Marriott Redmond - Tesla Destination,7401 164th Ave NE,Redmond,WA,98052,,3,,47.671181,-122.121739,J1772 TESLA,HOTEL,Free
ELEC,Homewood Suites Richland - Tesla Destination,1060 George Washington Wy,Richland,WA,99352,,4,,46.281441,-119.273011,J1772 TESLA,HOTEL,Free
ELEC,Hampton Inn Richland/Tri-Cities - Tesla Destination,486 Bradley Blvd,Richland,WA,99352,,3,,46.271502,-119.270271,J1772 TESLA,HOTEL,Free
ELEC,Thompson Seattle - Tesla Destination,100 Stewart St,Seattle,WA,98101,,2,,47.610439,-122.341484,J1772 TESLA,HOTEL,Free
ELEC,Hotel 1000 - Tesla Destination,1000 1st Ave,Seattle,WA,98104,,3,,47.605051,-122.336105,J1772 TESLA,HOTEL,Free
ELEC,Motif Seattle - Tesla Destination,1415  5th Ave,Seattle,WA,98101,,4,,47.61002,-122.33542,J1772 TESLA,HOTEL,Free
ELEC,Hotel Theodore - Tesla Destination,1531  7th Ave,Seattle,WA,98101,,3,,47.612293,-122.334423,TESLA,HOTEL,Free
ELEC,Cedarbrook Lodge - Tesla Destination,18525 36th Ave S,Seattle,WA,98188,,2,,47.436906,-122.288434,J1772 TESLA,HOTEL,Free
ELEC,Seattle Marriott Waterfront - Tesla Destination,2100 Alaskan Way,Seattle,WA,98121,,3,,47.610669,-122.346572,J1772 TESLA,HOTEL,Free
ELEC,Bedrooms & More - Tesla Destination,324 NE 45th St,Seattle,WA,98105,,2,,47.661582,-122.32426,TESLA,SHOPPING_CENTER,Free
ELEC,400 Fairview - Tesla Destination,400 Fairview Ave N,Seattle,WA,98109,,6,,47.622547,-122.333912,J1772 TESLA,OFFICE_BLDG,Free
ELEC,The Fairmont Olympic Hotel - Tesla Destination,411 University St,Seattle,WA,98101,,3,,47.608017,-122.334861,J1772 TESLA,HOTEL,Free
ELEC,Residence Inn by Marriott Seattle University Distric - Tesla Destination,4501  12th Ave NE,Seattle,WA,98105,,2,,47.661707,-122.315765,TESLA,HOTEL,Free
ELEC,Hampton Inn and Suites Seattle-Downtown - Tesla Destination,500 5th Ave N,Seattle,WA,98109,,2,,47.623506,-122.345644,TESLA,HOTEL,Free
ELEC,Four Points by Sheraton Downtown Seattle Center - Tesla Destination,601 Roy St,Seattle,WA,98109,,2,,47.625122,-122.344482,TESLA,HOTEL,Free
ELEC,Hotel Max - Tesla Destination,620 Stewart St,Seattle,WA,98101,,1,,47.614216,-122.336606,TESLA,HOTEL,Free
ELEC,Shafer Baillie Mansion Bed & Breakfast - Tesla Destination,907 14th Ave E,Seattle,WA,98112,,1,,47.627028,-122.314916,TESLA,B_AND_B,Free
ELEC,Four Seasons Hotel Seattle - Tesla Destination,99 Union St,Seattle,WA,98101,,2,,47.607379,-122.339155,TESLA,HOTEL,Free
ELEC,Shelburne Inn Restaurant & Pub - Tesla Destination,4415 Pacific Way,Seaview,WA,98644,,2,,46.334798,-124.055076,J1772 TESLA,HOTEL,Free
ELEC,Lost Mountain Lodge - Tesla Destination,303 Sunny View Dr,Sequim,WA,98382,,2,,48.062316,-123.168212,TESLA,HOTEL,Free
ELEC,GreenHouse Inn by the Bay - Tesla Destination,630 Marine Dr,Sequim,WA,98382,,2,,48.148748,-123.153244,TESLA,INN,Free
ELEC,Snoqualmie Casino - Tesla Destination,37500 SE N Bend Wy,Snoqualmie,WA,98065,,4,,47.516794,-121.840364,TESLA,OTHER_ENTERTAINMENT,Free
ELEC,The Davenport Hotel - Tesla Destination,10 S Post St,Spokane,WA,99201,,1,,47.656878,-117.424256,TESLA,HOTEL,Free
ELEC,The Davenport Tower - Tesla Destination,111 Post St,Spokane,WA,99201,,1,,47.656255,-117.422986,TESLA,HOTEL,Free
ELEC,Oxford Suites Spokane - Tesla Destination,115 W North River Dr,Spokane,WA,99201,,3,,47.663441,-117.412777,J1772 TESLA,HOTEL,Free
ELEC,Hampton Inn Airport Spokane - Tesla Destination,2010 S Assembly Rd,Spokane,WA,99224,,3,,47.637222,-117.477034,J1772 TESLA,HOTEL,Free
ELEC,DoubleTree by Hilton Spokane City Center - Tesla Destination,322 N Spokane Falls Ct,Spokane,WA,99201,,2,,47.660571,-117.414248,J1772 TESLA,HOTEL,Free
ELEC,The Davenport Grand Hotel - Tesla Destination,333 W Spokane Falls Blvd,Spokane,WA,99201,,1,,47.659765,-117.417374,TESLA,HOTEL,Free
ELEC,The Hotel Lusso - Tesla Destination,808 W Sprague Ave,Spokane,WA,99201,,1,,47.65736,-117.424,TESLA,HOTEL,Free
ELEC,Hilton Garden Inn Spokane Airport - Tesla Destination,9015 W Hwy 2,Spokane,WA,99224,,3,,47.642939,-117.537822,J1772 TESLA,HOTEL,Free
ELEC,Oxford Suites Spokane Valley - Tesla Destination,15015  E Indiana Ave,Spokane Valley,WA,99216,,3,,47.675378,-117.206738,J1772 TESLA,HOTEL,Free
ELEC,Skamania Lodge - Tesla Destination,1131  Skamania Lodge Way,Stevenson,WA,98648,,8,,45.685326,-121.905864,J1772 TESLA,HOTEL,Free
ELEC,Hotel Murano - Tesla Destination,1320 Broadway Plaza,Tacoma,WA,98444,,2,,47.2499,-122.43955,TESLA,HOTEL,Free
ELEC,Best Western Plus Tacoma Dome Hotel - Tesla Destination,2611 East E St,Tacoma,WA,98421,,2,,47.238612,-122.426701,TESLA,HOTEL,Free
ELEC,Alderbrook Resort & Spa - Tesla Destination,10 E Alderbrook Dr,Union,WA,98592,,3,,47.347192,-123.067683,J1772 TESLA,HOTEL,Free
ELEC,Heathman Lodge - Tesla Destination,7801 NE Greenwood Dr,Vancouver,WA,98662,,6,,45.65327,-122.591984,J1772 TESLA,HOTEL,Free
ELEC,Dunham Wine Cellars - Tesla Destination,150 E Boeing,Walla Walla,WA,99362,,1,,46.089319,-118.278677,TESLA,BREWERY_DISTILLERY_WINERY,Free
ELEC,Pepper Bridge Winery - Tesla Destination,1704  J.B. George Rd,Walla Walla,WA,99362,,2,,46.012334,-118.369889,J1772 TESLA,BREWERY_DISTILLERY_WINERY,Free
ELEC,Inn at Abeja - Tesla Destination,2014 Mill Creek Rd,Walla Walla,WA,99362,,1,,46.087373,-118.226734,TESLA,INN,Free
ELEC,Amavi Cellars - Tesla Destination,3796 Peppers Bridge Rd,Walla Walla,WA,99362,,2,,46.016072,-118.385963,J1772 TESLA,BREWERY_DISTILLERY_WINERY,Free
ELEC,Marcus Whitman Hotel - Tesla Destination,6 W Rose St,Walla Walla,WA,99362,,3,,46.067801,-118.341422,J1772 TESLA,HOTEL,Free
ELEC,Corvus Cellars - Tesla Destination,760 C St,Walla Walla,WA,99362,,2,,46.085975,-118.278024,TESLA,BREWERY_DISTILLERY_WINERY,Free
ELEC,Warm Springs Inn & Winery - Tesla Destination,1611 Love Ln,Wenatchee,WA,98801,,1,,47.47487,-120.376005,TESLA,BREWERY_DISTILLERY_WINERY,Free
ELEC,Cranberry Road Winery - Tesla Destination,2858 S Forrest St,Westport,WA,98595,,3,,46.860034,-124.107732,TESLA,BREWERY_DISTILLERY_WINERY,Free
ELEC,Sun Mountain Lodge - Tesla Destination,604 Patterson Lake Rd,Winthrop,WA,98862,,3,,48.476863,-120.255895,J1772 TESLA,HOTEL,Free
ELEC,Willows Lodge - Tesla Destination,14850 NE 145th St,Woodinville,WA,98072,,5,,47.732964,-122.141228,TESLA,HOTEL,Free
ELEC,Holiday Inn Downtown Yakima - Tesla Destination,802 E Yakima Ave,Yakima,WA,98901,,4,,46.604581,-120.494951,TESLA,HOTEL,Free
ELEC,Legacy Villa,21900 E Country,Vista Dr,WA,99019,,2,,47.667043,-117.110447,J1772,,
ELEC,Spokane Indians,602 N. Havana,Spokane Valley,WA,99202,,2,,47.662013,-117.346294,J1772,,
ELEC,Cle Elum Business Park - Tesla Supercharger,811 WA-970 Cle,Cle Elum,WA,98922,,,12,47.1893,-120.9027,TESLA,OFFICE_BLDG,$0.28 per kWh; $0.26 per minute above 60 kW and $0.13 per minute at or below 60 kW
ELEC,Vancouver Mall - North,8700 NE Vancouver Mall Dr,Vancouver,WA,98662,,2,,45.658846,-122.583487,J1772,SHOPPING_CENTER,Free
ELEC,Midtown 21,1007 Stewart St,Seattle,WA,98101,,6,,47.616299,-122.333034,J1772,OFFICE_BLDG,
ELEC,SRO SP2,3545 Factoria Blvd SE,Bellevue,WA,98006,,2,,47.578255,-122.17137,J1772,,
ELEC,SRO SP1,3535 Factoria Blvd SE,Bellevue,WA,98006,,2,,47.578784,-122.171273,J1772,,
ELEC,SRO ICC #1,2411 76th Ave SE,Mercer Island,WA,98040,,2,,47.588561,-122.238129,J1772,,
ELEC,UNIVERSITYPLACE UP CH #3,3555 Market Pl W,University Place,WA,98466,,2,,47.226352,-122.536126,J1772,,
ELEC,UNIVERSITYPLACE UP CH #2,3610 Drexler Dr,University Place,WA,98466,,2,,47.226253,-122.536134,J1772,,
ELEC,CLOVER PARK TEC BUILDING 24 #1,4500 Steilacoom Blvd SW,Lakewood,WA,98499,,2,,47.174795,-122.499877,J1772,,
ELEC,TACOMA PARKS EASTSIDE #2,1721 E 56th St,Tacoma,WA,98404,,1,,47.207023,-122.405253,J1772,,
ELEC,JLR BELLEVUE DC FAST 01,13817 NE 20th St,Bellevue,WA,98005,,,1,47.627443,-122.155925,J1772COMBO,,
ELEC,ALLEN INSTITUTE SOUTH,615 Westlake Ave N,Seattle,WA,98109,,2,,47.625077,-122.339032,J1772,,
ELEC,European Autohaus,6510 W THORPE RD,Spokane,WA,99224,,2,,47.614336,-117.503088,J1772,,
ELEC,RED 160,16015 Cleveland St,Redmond,WA,98052,,1,,47.674374,-122.127167,J1772,,Level 2: $0.49 per kWh
ELEC,TPU TPU HQ #8,3408 S Union Ave,Tacoma,WA,98409,,2,,47.228589,-122.484377,J1772,,
ELEC,PACIFIC LUTH U STATION 3,508 122nd St S,Tacoma,WA,98447,,2,,47.145098,-122.438741,J1772,,
ELEC,PACIFIC LUTH U STATION 2,512 122nd St S,Tacoma,WA,98447,,2,,47.145084,-122.438862,J1772,,
ELEC,SIA ECO 2,W McFarlane Rd,Spokane,WA,99224,,2,,47.630024,-117.538342,J1772,,
ELEC,TPU TPU OLD TOWN #2,2222 N 30th St,Tacoma,WA,98403,,2,,47.274538,-122.466743,J1772,,
ELEC,INTEGRAND TROVE,218 N Samish Way,Bellingham,WA,98225,,2,,48.738079,-122.469392,J1772,,
ELEC,521606-CIVICA OFFICE COMMONS,225-108TH AVE NE,BELLEVUE,WA,98004,,4,,47.6123,-122.1966,J1772,,
ELEC,T-MOBILE PARK GRIFFEY,1518 1st Ave S,Seattle,WA,98134,,1,,47.589593,-122.332945,J1772,,
ELEC,"Walmart 2539 - Spokane Valley, WA",15727 E Broadway Ave,Spokane Valley,WA,99037,,,8,47.665596,-117.190123,CHADEMO J1772COMBO,,
ELEC,North Bend Premium Outlets,461 S. Fork Avenue,North Bend,WA,98045,,,4,47.491288,-121.793559,CHADEMO J1772COMBO,,
ELEC,Walmart 2947 Vancouver,9000 NE HIGHWAY 99,Vancouver,WA,98665,,,6,45.687387,-122.660913,CHADEMO J1772COMBO,,
ELEC,3rd Street Parking,17 N 3rd St,Yakima,WA,98901,,2,,46.603762,-120.503347,J1772,OFFICE_BLDG,Free
ELEC,SKAGITYMCA ONE,1901 Hoag Rd,Mount Vernon,WA,98273,,2,,48.443205,-122.316279,J1772,,
ELEC,Fred Meyer - Tesla Supercharger,18805 US-2,Monroe,WA,98272,,,12,47.8626,-121.9766,TESLA,,$0.28 per kWh; $0.26 per minute above 60 kW and $0.13 per minute at or below 60 kW
ELEC,Blue Mountain Station - Tesla Destination,700 Artisan Wy,Dayton,WA,99328,,3,,46.31017,-117.99763,J1772 TESLA,,Free
ELEC,Washington Athletic Club Garage - Tesla Destination,1325 6th Ave,Seattle,WA,98101,,5,,47.609925,-122.333764,J1772 TESLA,,Free
ELEC,Hotel Interurban - Tesla Destination,223 Andover Park E,Tukwila,WA,98188,,4,,47.457313,-122.251128,TESLA,,Free
ELEC,Patterson Cellars - Tesla Destination,19501 144th Ave NE Suite D500,Woodinville,WA,98072,,2,,47.769835,-122.148018,TESLA,,Free
ELEC,LINCOLN SQUARE LS NORTH DUAL 4,110 Bellevue Way NE,Bellevue,WA,98004,,2,,47.616294,-122.201029,J1772,,
ELEC,188 BLAINE ATRIUM4,1818 Fairview Ave East,Seattle,WA,98102,,2,,47.635213,-122.325845,J1772,,
ELEC,188 BLAINE ATRIUM3,1823 Eastlake Ave E,Seattle,WA,98102,,2,,47.635119,-122.325866,J1772,,
ELEC,BELLEVUE PLACE BELL PLACE #2,575 Bellevue Way NE,Bellevue,WA,98004,,2,,47.618421,-122.20129,J1772,,
